date,attr,value,a,b,c,d
20140928,WDF5,250,,,W,
20140928,WSF2,40,,,W,
20140928,WSF5,67,,,W,
20140929,TMAX,261,,,W,2400
20140929,TMIN,194,,,W,2400
20140929,PRCP,0,,,W,2400
20140929,SNOW,0,,,W,
20140929,SNWD,0,,,W,
20140929,AWND,3,,,W,
20140929,WDF2,260,,,W,
20140929,WDF5,240,,,W,
20140929,WSF2,40,,,W,
20140929,WSF5,63,,,W,
20140930,TMAX,217,,,W,2400
20140930,TMIN,167,,,W,2400
20140930,PRCP,0,T,,W,2400
20140930,SNOW,0,,,W,
20140930,SNWD,0,,,W,
20140930,AWND,21,,,W,
20140930,WDF2,70,,,W,
20140930,WDF5,50,,,W,
20140930,WSF2,58,,,W,
20140930,WSF5,76,,,W,
20140930,WT01,1,,,W,
20140930,WT08,1,,,W,
20141001,SNOW,0,,,W,
20141001,SNWD,0,,,W,
20141001,AWND,27,,,W,
20141001,WDF2,60,,,W,
20141001,WDF5,40,,,W,
20141001,WSF2,63,,,W,
20141001,WSF5,81,,,W,
20141001,WT01,1,,,W,
20141001,WT08,1,,,W,
20141001,TMAX,183,,,W,2400
20141001,TMIN,161,,,W,2400
20141001,PRCP,5,,,W,2400
20141002,SNOW,0,,,W,
20141002,SNWD,0,,,W,
20141002,AWND,21,,,W,
20141002,WDF2,60,,,W,
20141002,WDF5,50,,,W,
20141002,WSF2,58,,,W,
20141002,WSF5,72,,,W,
20141002,TMAX,211,,,W,2400
20141002,TMIN,161,,,W,2400
20141002,PRCP,0,,,W,2400
20141003,SNOW,0,,,W,
20141003,SNWD,0,,,W,
20141003,AWND,19,,,W,
20141003,WDF2,70,,,W,
20141003,WDF5,180,,,W,
20141003,WSF2,45,,,W,
20141003,WSF5,89,,,W,
20141003,TMAX,217,,,W,2400
20141003,TMIN,133,,,W,2400
20141003,PRCP,0,,,W,2400
20141004,SNOW,0,,,W,
20141004,SNWD,0,,,W,
20141004,AWND,30,,,W,
20141004,WDF2,280,,,W,
20141004,WDF5,290,,,W,
20141004,WSF2,72,,,W,
20141004,WSF5,121,,,W,
20141004,WT01,1,,,W,
20141004,TMAX,206,,,W,2400
20141004,TMIN,111,,,W,2400
20141004,PRCP,300,,,W,2400
20141005,SNOW,0,,,W,
20141005,SNWD,0,,,W,
20141005,AWND,25,,,W,
20141005,WDF2,270,,,W,
20141005,WDF5,260,,,W,
20141005,WSF2,67,,,W,
20141005,WSF5,103,,,W,
20141005,TMAX,161,,,W,2400
20141005,TMIN,78,,,W,2400
20141005,PRCP,0,,,W,2400
20141006,SNOW,0,,,W,
20141006,SNWD,0,,,W,
20141006,AWND,17,,,W,
20141006,WDF2,160,,,W,
20141006,WDF5,160,,,W,
20141006,WSF2,67,,,W,
20141006,WSF5,107,,,W,
20141006,TMAX,206,,,W,2400
20141006,TMIN,100,,,W,2400
20141006,PRCP,0,,,W,2400
20141007,SNOW,0,,,W,
20141007,SNWD,0,,,W,
20141007,AWND,21,,,W,
20141007,WDF2,170,,,W,
20141007,WDF5,240,,,W,
20141007,WSF2,45,,,W,
20141007,WSF5,94,,,W,
20141007,WT01,1,,,W,
20141007,TMAX,217,,,W,2400
20141007,TMIN,172,,,W,2400
20141007,PRCP,15,,,W,2400
20141008,SNOW,0,,,W,
20141008,SNWD,0,,,W,
20141008,AWND,32,,,W,
20141008,WDF2,260,,,W,
20141008,WDF5,240,,,W,
20141008,WSF2,67,,,W,
20141008,WSF5,116,,,W,
20141008,WT01,1,,,W,
20141008,TMAX,228,,,W,2400
20141008,TMIN,167,,,W,2400
20141008,PRCP,10,,,W,2400
20141009,SNOW,0,,,W,
20141009,SNWD,0,,,W,
20141009,AWND,25,,,W,
20141009,WDF2,280,,,W,
20141009,WDF5,290,,,W,
20141009,WSF2,81,,,W,
20141009,WSF5,143,,,W,
20141009,TMAX,200,,,W,2400
20141009,TMIN,128,,,W,2400
20141009,PRCP,0,,,W,2400
20141010,SNOW,0,,,W,
20141010,SNWD,0,,,W,
20141010,AWND,10,,,W,
20141010,WDF2,290,,,W,
20141010,WDF5,280,,,W,
20141010,WSF2,31,,,W,
20141010,WSF5,49,,,W,
20141010,TMAX,178,,,W,2400
20141010,TMIN,111,,,W,2400
20141010,PRCP,0,T,,W,2400
20141011,SNOW,0,,,W,
20141011,SNWD,0,,,W,
20141011,AWND,20,,,W,
20141011,WDF2,40,,,W,
20141011,WDF5,40,,,W,
20141011,WSF2,45,,,W,
20141011,WSF5,76,,,W,
20141011,WT01,1,,,W,
20141011,TMAX,156,,,W,2400
20141011,TMIN,100,,,W,2400
20141011,PRCP,84,,,W,2400
20141012,SNOW,0,,,W,
20141012,SNWD,0,,,W,
20141012,AWND,12,,,W,
20141012,WDF2,30,,,W,
20141012,WDF5,30,,,W,
20141012,WSF2,58,,,W,
20141012,WSF5,85,,,W,
20141012,TMAX,172,,,W,2400
20141012,TMIN,89,,,W,2400
20141012,PRCP,0,,,W,2400
20141013,SNOW,0,,,W,
20141013,SNWD,0,,,W,
20141013,AWND,12,,,W,
20141013,WDF2,160,,,W,
20141013,WDF5,170,,,W,
20141013,WSF2,36,,,W,
20141013,WSF5,72,,,W,
20141013,WT01,1,,,W,
20141013,WT08,1,,,W,
20141013,TMAX,183,,,W,2400
20141013,TMIN,111,,,W,2400
20141013,PRCP,13,,,W,2400
20141014,SNOW,0,,,W,
20141014,SNWD,0,,,W,
20141014,AWND,21,,,W,
20141014,WDF2,180,,,W,
20141014,WDF5,180,,,W,
20141014,WSF2,58,,,W,
20141014,WSF5,103,,,W,
20141014,WT01,1,,,W,
20141014,TMAX,244,,,W,2400
20141014,TMIN,172,,,W,2400
20141014,PRCP,0,,,W,2400
20141015,SNOW,0,,,W,
20141015,SNWD,0,,,W,
20141015,AWND,23,,,W,
20141015,WDF2,170,,,W,
20141015,WDF5,190,,,W,
20141015,WSF2,63,,,W,
20141015,WSF5,112,,,W,
20141015,WT01,1,,,W,
20141015,WT08,1,,,W,
20141015,TMAX,250,,,W,2400
20141015,TMIN,206,,,W,2400
20141015,PRCP,175,,,W,2400
20141016,SNOW,0,,,W,
20141016,SNWD,0,,,W,
20141016,AWND,18,,,W,
20141016,WDF2,250,,,W,
20141016,WDF5,170,,,W,
20141016,WSF2,58,,,W,
20141016,WSF5,89,,,W,
20141016,WT01,1,,,W,
20141016,TMAX,217,,,W,2400
20141016,TMIN,161,,,W,2400
20141016,PRCP,282,,,W,2400
20141017,SNOW,0,,,W,
20141017,SNWD,0,,,W,
20141017,AWND,20,,,W,
20141017,WDF2,250,,,W,
20141017,WDF5,260,,,W,
20141017,WSF2,63,,,W,
20141017,WSF5,103,,,W,
20141017,TMAX,217,,,W,2400
20141017,TMIN,150,,,W,2400
20141017,PRCP,0,,,W,2400
20141018,SNOW,0,,,W,
20141018,SNWD,0,,,W,
20141018,AWND,28,,,W,
20141018,WDF2,280,,,W,
20141018,WDF5,290,,,W,
20141018,WSF2,67,,,W,
20141018,WSF5,103,,,W,
20141018,WT08,1,,,W,
20141018,TMAX,211,,,W,2400
20141018,TMIN,133,,,W,2400
20141018,PRCP,0,,,W,2400
20141019,SNOW,0,,,W,
20141019,SNWD,0,,,W,
20141019,AWND,34,,,W,
20141019,WDF2,300,,,W,
20141019,WDF5,300,,,W,
20141019,WSF2,76,,,W,
20141019,WSF5,125,,,W,
20141019,TMAX,133,,,W,2400
20141019,TMIN,67,,,W,2400
20141019,PRCP,0,,,W,2400
20141020,SNOW,0,,,W,
20141020,SNWD,0,,,W,
20141020,AWND,17,,,W,
20141020,WDF2,240,,,W,
20141020,WDF5,260,,,W,
20141020,WSF2,54,,,W,
20141020,WSF5,85,,,W,
20141020,WT08,1,,,W,
20141020,TMAX,156,,,W,2400
20141020,TMIN,56,,,W,2400
20141020,PRCP,0,,,W,2400
20141021,SNOW,0,,,W,
20141021,SNWD,0,,,W,
20141021,AWND,16,,,W,
20141021,WDF2,140,,,W,
20141021,WDF5,150,,,W,
20141021,WSF2,54,,,W,
20141021,WSF5,81,,,W,
20141021,WT01,1,,,W,
20141021,TMAX,194,,,W,2400
20141021,TMIN,128,,,W,2400
20141021,PRCP,28,,,W,2400
20141022,SNOW,0,,,W,
20141022,SNWD,0,,,W,
20141022,AWND,42,,,W,
20141022,WDF2,30,,,W,
20141022,WDF5,50,,,W,
20141022,WSF2,81,,,W,
20141022,WSF5,134,,,W,
20141022,WT01,1,,,W,
20141022,WT08,1,,,W,
20141022,TMAX,144,,,W,2400
20141022,TMIN,100,,,W,2400
20141022,PRCP,384,,,W,2400
20141023,SNOW,0,,,W,
20141023,SNWD,0,,,W,
20141023,AWND,34,,,W,
20141023,WDF2,40,,,W,
20141023,WDF5,40,,,W,
20141023,WSF2,54,,,W,
20141023,WSF5,112,,,W,
20141023,WT01,1,,,W,
20141023,TMAX,117,,,W,2400
20141023,TMIN,100,,,W,2400
20141023,PRCP,155,,,W,2400
20141024,SNOW,0,,,W,
20141024,SNWD,0,,,W,
20141024,AWND,20,,,W,
20141024,WDF2,310,,,W,
20141024,WDF5,300,,,W,
20141024,WSF2,54,,,W,
20141024,WSF5,85,,,W,
20141024,TMAX,172,,,W,2400
20141024,TMIN,106,,,W,2400
20141024,PRCP,0,,,W,2400
20141025,SNOW,0,,,W,
20141025,SNWD,0,,,W,
20141025,AWND,26,,,W,
20141025,WDF2,300,,,W,
20141025,WDF5,260,,,W,
20141025,WSF2,58,,,W,
20141025,WSF5,116,,,W,
20141025,TMAX,194,,,W,2400
20141025,TMIN,100,,,W,2400
20141025,PRCP,3,,,W,2400
20141026,SNOW,0,,,W,
20141026,SNWD,0,,,W,
20141026,AWND,35,,,W,
20141026,WDF2,310,,,W,
20141026,WDF5,310,,,W,
20141026,WSF2,81,,,W,
20141026,WSF5,143,,,W,
20141026,TMAX,172,,,W,2400
20141026,TMIN,117,,,W,2400
20141026,PRCP,0,T,,W,2400
20141027,SNOW,0,,,W,
20141027,SNWD,0,,,W,
20141027,AWND,23,,,W,
20141027,WDF2,270,,,W,
20141027,WDF5,270,,,W,
20141027,WSF2,58,,,W,
20141027,WSF5,94,,,W,
20141027,TMAX,172,,,W,2400
20141027,TMIN,89,,,W,2400
20141027,PRCP,0,,,W,2400
20141028,SNOW,0,,,W,
20141028,SNWD,0,,,W,
20141028,AWND,13,,,W,
20141028,WDF2,240,,,W,
20141028,WDF5,200,,,W,
20141028,WSF2,54,,,W,
20141028,WSF5,89,,,W,
20141028,TMAX,222,,,W,2400
20141028,TMIN,117,,,W,2400
20141028,PRCP,0,,,W,2400
20141029,SNOW,0,,,W,
20141029,SNWD,0,,,W,
20141029,AWND,22,,,W,
20141029,WDF2,310,,,W,
20141029,WDF5,310,,,W,
20141029,WSF2,63,,,W,
20141029,WSF5,107,,,W,
20141029,WT08,1,,,W,
20141029,TMAX,222,,,W,2400
20141029,TMIN,106,,,W,2400
20141029,PRCP,0,T,,W,2400
20141030,SNOW,0,,,W,
20141030,SNWD,0,,,W,
20141030,AWND,16,,,W,
20141030,WDF2,310,,,W,
20141030,WSF2,45,,,W,
20141030,TMAX,150,,,W,2400
20141030,TMIN,83,,,W,2400
20141030,PRCP,0,,,W,2400
20141031,SNOW,0,,,W,
20141031,SNWD,0,,,W,
20141031,AWND,29,,,W,
20141031,WDF2,70,,,W,
20141031,WDF5,70,,,W,
20141031,WSF2,67,,,W,
20141031,WSF5,103,,,W,
20141031,WT01,1,,,W,
20141031,TMAX,128,,,W,2400
20141031,TMIN,72,,,W,2400
20141031,PRCP,13,,,W,2400
20141101,TMAX,83,,,W,2400
20141101,TMIN,56,,,W,2400
20141101,PRCP,89,,,W,2400
20141101,SNOW,0,,,W,
20141101,SNWD,0,,,W,
20141101,AWND,40,,,W,
20141101,WDF2,30,,,W,
20141101,WDF5,20,,,W,
20141101,WSF2,94,,,W,
20141101,WSF5,139,,,W,
20141102,TMAX,89,,,W,2400
20141102,TMIN,50,,,W,2400
20141102,PRCP,0,,,W,2400
20141102,SNOW,0,,,W,
20141102,SNWD,0,,,W,
20141102,AWND,48,,,W,
20141102,WDF2,350,,,W,
20141102,WDF5,20,,,W,
20141102,WSF2,94,,,W,
20141102,WSF5,161,,,W,
20141103,TMAX,161,,,W,2400
20141103,TMIN,39,,,W,2400
20141103,PRCP,0,,,W,2400
20141103,SNOW,0,,,W,
20141103,SNWD,0,,,W,
20141103,AWND,26,,,W,
20141103,WDF2,280,,,W,
20141103,WDF5,260,,,W,
20141103,WSF2,72,,,W,
20141103,WSF5,116,,,W,
20141104,TMAX,200,,,W,2400
20141104,TMIN,117,,,W,2400
20141104,PRCP,0,,,W,2400
20141104,SNOW,0,,,W,
20141104,SNWD,0,,,W,
20141104,AWND,21,,,W,
20141104,WDF2,230,,,W,
20141104,WDF5,240,,,W,
20141104,WSF2,58,,,W,
20141104,WSF5,98,,,W,
20141105,TMAX,178,,,W,2400
20141105,TMIN,133,,,W,2400
20141105,PRCP,0,,,W,2400
20141105,SNOW,0,,,W,
20141105,SNWD,0,,,W,
20141105,AWND,20,,,W,
20141105,WDF2,290,,,W,
20141105,WDF5,240,,,W,
20141105,WSF2,63,,,W,
20141105,WSF5,94,,,W,
20141106,TMAX,139,,,W,2400
20141106,TMIN,89,,,W,2400
20141106,PRCP,94,,,W,2400
20141106,SNOW,0,,,W,
20141106,SNWD,0,,,W,
20141106,AWND,14,,,W,
20141106,WDF2,70,,,W,
20141106,WDF5,240,,,W,
20141106,WSF2,40,,,W,
20141106,WSF5,67,,,W,
20141106,WT01,1,,,W,
20141106,WT08,1,,,W,
20141107,TMAX,117,,,W,2400
20141107,TMIN,44,,,W,2400
20141107,PRCP,0,,,W,2400
20141107,SNOW,0,,,W,
20141107,SNWD,0,,,W,
20141107,AWND,33,,,W,
20141107,WDF2,310,,,W,
20141107,WDF5,310,,,W,
20141107,WSF2,76,,,W,
20141107,WSF5,139,,,W,
20141107,WT01,1,,,W,
20141108,TMAX,89,,,W,2400
20141108,TMIN,22,,,W,2400
20141108,PRCP,0,,,W,2400
20141108,SNOW,0,,,W,
20141108,SNWD,0,,,W,
20141108,AWND,27,,,W,
20141108,WDF2,280,,,W,
20141108,WDF5,280,,,W,
20141108,WSF2,72,,,W,
20141108,WSF5,98,,,W,
20141109,TMAX,139,,,W,2400
20141109,TMIN,78,,,W,2400
20141109,PRCP,0,,,W,2400
20141109,SNOW,0,,,W,
20141109,SNWD,0,,,W,
20141109,AWND,12,,,W,
20141109,WDF2,250,,,W,
20141109,WDF5,250,,,W,
20141109,WSF2,63,,,W,
20141109,WSF5,98,,,W,
20141110,TMAX,161,,,W,2400
20141110,TMIN,67,,,W,2400
20141110,PRCP,0,,,W,2400
20141110,SNOW,0,,,W,
20141110,SNWD,0,,,W,
20141110,AWND,11,,,W,
20141110,WDF2,250,,,W,
20141110,WDF5,180,,,W,
20141110,WSF2,40,,,W,
20141110,WSF5,58,,,W,
20141111,TMAX,178,,,W,2400
20141111,TMIN,94,,,W,2400
20141111,PRCP,0,,,W,2400
20141111,SNOW,0,,,W,
20141111,SNWD,0,,,W,
20141111,AWND,15,,,W,
20141111,WDF2,170,,,W,
20141111,WDF5,180,,,W,
20141111,WSF2,45,,,W,
20141111,WSF5,85,,,W,
20141111,WT01,1,,,W,
20141111,WT08,1,,,W,
20141112,TMAX,183,,,W,2400
20141112,TMIN,83,,,W,2400
20141112,PRCP,0,,,W,2400
20141112,SNOW,0,,,W,
20141112,SNWD,0,,,W,
20141112,AWND,12,,,W,
20141112,WDF2,350,,,W,
20141112,WDF5,300,,,W,
20141112,WSF2,45,,,W,
20141112,WSF5,98,,,W,
20141112,WT01,1,,,W,
20141112,WT08,1,,,W,
20141113,TMAX,89,,,W,2400
20141113,TMIN,22,,,W,2400
20141113,PRCP,51,,,W,2400
20141113,SNOW,0,T,,W,
20141113,SNWD,0,,,W,
20141113,AWND,16,,,W,
20141113,WDF2,280,,,W,
20141113,WDF5,280,,,W,
20141113,WSF2,40,,,W,
20141113,WSF5,67,,,W,
20141113,WT01,1,,,W,
20141114,TMAX,56,,,W,2400
20141114,TMIN,17,,,W,2400
20141114,PRCP,15,,,W,2400
20141114,SNOW,0,T,,W,
20141114,SNWD,0,,,W,
20141114,AWND,32,,,W,
20141114,WDF2,300,,,W,
20141114,WDF5,300,,,W,
20141114,WSF2,63,,,W,
20141114,WSF5,107,,,W,
20141114,WT01,1,,,W,
20141115,TMAX,56,,,W,2400
20141115,TMIN,6,,,W,2400
20141115,PRCP,0,,,W,2400
20141115,SNOW,0,,,W,
20141115,SNWD,0,,,W,
20141115,AWND,16,,,W,
20141115,WDF2,300,,,W,
20141115,WDF5,290,,,W,
20141115,WSF2,54,,,W,
20141115,WSF5,89,,,W,
20141116,TMAX,72,,,W,2400
20141116,TMIN,17,,,W,2400
20141116,PRCP,8,,,W,2400
20141116,SNOW,0,,,W,
20141116,SNWD,0,,,W,
20141116,AWND,17,,,W,
20141116,WDF2,260,,,W,
20141116,WDF5,250,,,W,
20141116,WSF2,45,,,W,
20141116,WSF5,81,,,W,
20141117,TMAX,111,,,W,2400
20141117,TMIN,44,,,W,2400
20141117,PRCP,391,,,W,2400
20141117,SNOW,0,,,W,
20141117,SNWD,0,,,W,
20141117,AWND,17,,,W,
20141117,WDF2,280,,,W,
20141117,WDF5,290,,,W,
20141117,WSF2,63,,,W,
20141117,WSF5,98,,,W,
20141117,WT01,1,,,W,
20141118,TMAX,72,,,W,2400
20141118,TMIN,-43,,,W,2400
20141118,PRCP,0,,,W,2400
20141118,SNOW,0,,,W,
20141118,SNWD,0,,,W,
20141118,AWND,45,,,W,
20141118,WDF2,280,,,W,
20141118,WDF5,290,,,W,
20141118,WSF2,98,,,W,
20141118,WSF5,148,,,W,
20141119,TMAX,22,,,W,2400
20141119,TMIN,-55,,,W,2400
20141119,PRCP,0,,,W,2400
20141119,SNOW,0,,,W,
20141119,SNWD,0,,,W,
20141119,AWND,32,,,W,
20141119,WDF2,250,,,W,
20141119,WDF5,250,,,W,
20141119,WSF2,72,,,W,
20141119,WSF5,112,,,W,
20141120,TMAX,72,,,W,2400
20141120,TMIN,-5,,,W,2400
20141120,PRCP,0,,,W,2400
20141120,SNOW,0,,,W,
20141120,SNWD,0,,,W,
20141120,AWND,32,,,W,
20141120,WDF2,290,,,W,
20141120,WDF5,270,,,W,
20141120,WSF2,76,,,W,
20141120,WSF5,125,,,W,
20141121,TMAX,28,,,W,2400
20141121,TMIN,-21,,,W,2400
20141121,PRCP,0,,,W,2400
20141121,SNOW,0,,,W,
20141121,SNWD,0,,,W,
20141121,AWND,34,,,W,
20141121,WDF2,290,,,W,
20141121,WDF5,320,,,W,
20141121,WSF2,76,,,W,
20141121,WSF5,116,,,W,
20141122,TMAX,67,,,W,2400
20141122,TMIN,-21,,,W,2400
20141122,PRCP,0,,,W,2400
20141122,SNOW,0,,,W,
20141122,SNWD,0,,,W,
20141122,AWND,22,,,W,
20141122,WDF2,240,,,W,
20141122,WDF5,260,,,W,
20141122,WSF2,67,,,W,
20141122,WSF5,116,,,W,
20141123,TMAX,139,,,W,2400
20141123,TMIN,61,,,W,2400
20141123,PRCP,0,,,W,2400
20141123,SNOW,0,,,W,
20141123,SNWD,0,,,W,
20141123,AWND,17,,,W,
20141123,WDF2,260,,,W,
20141123,WDF5,240,,,W,
20141123,WSF2,63,,,W,
20141123,WSF5,103,,,W,
20141124,TMAX,206,,,W,2400
20141124,TMIN,117,,,W,2400
20141124,PRCP,178,,,W,2400
20141124,SNOW,0,,,W,
20141124,SNWD,0,,,W,
20141124,AWND,24,,,W,
20141124,WDF2,180,,,W,
20141124,WDF5,170,,,W,
20141124,WSF2,76,,,W,
20141124,WSF5,143,,,W,
20141124,WT01,1,,,W,
20141124,WT08,1,,,W,
20141125,TMAX,200,,,W,2400
20141125,TMIN,106,,,W,2400
20141125,PRCP,0,,,W,2400
20141125,SNOW,0,,,W,
20141125,SNWD,0,,,W,
20141125,AWND,23,,,W,
20141125,WDF2,280,,,W,
20141125,WDF5,270,,,W,
20141125,WSF2,63,,,W,
20141125,WSF5,103,,,W,
20141126,TMAX,106,,,W,2400
20141126,TMIN,11,,,W,2400
20141126,PRCP,315,,,W,2400
20141126,SNOW,5,,,W,
20141126,SNWD,0,,,W,
20141126,AWND,39,,,W,
20141126,WDF2,40,,,W,
20141126,WDF5,30,,,W,
20141126,WSF2,81,,,W,
20141126,WSF5,152,,,W,
20141126,WT01,1,,,W,
20141127,TMAX,33,,,W,2400
20141127,TMIN,11,,,W,2400
20141127,PRCP,5,,,W,2400
20141127,SNOW,0,T,,W,
20141127,SNWD,0,,,W,
20141127,AWND,23,,,W,
20141127,WDF2,310,,,W,
20141127,WDF5,290,,,W,
20141127,WSF2,54,,,W,
20141127,WSF5,89,,,W,
20141127,WT01,1,,,W,
20141127,WT08,1,,,W,
20141128,TMAX,28,,,W,2400
20141128,TMIN,-16,,,W,2400
20141128,PRCP,0,,,W,2400
20141128,SNOW,0,,,W,
20141128,SNWD,0,,,W,
20141128,AWND,26,,,W,
20141128,WDF2,310,,,W,
20141128,WDF5,290,,,W,
20141128,WSF2,76,,,W,
20141128,WSF5,112,,,W,
20141129,TMAX,72,,,W,2400
20141129,TMIN,-27,,,W,2400
20141129,PRCP,0,,,W,2400
20141129,SNOW,0,,,W,
20141129,SNWD,0,,,W,
20141129,AWND,16,,,W,
20141129,WDF2,260,,,W,
20141129,WDF5,260,,,W,
20141129,WSF2,45,,,W,
20141129,WSF5,72,,,W,
20141130,TMAX,128,,,W,2400
20141130,TMIN,72,,,W,2400
20141130,PRCP,0,,,W,2400
20141130,SNOW,0,,,W,
20141130,SNWD,0,,,W,
20141130,AWND,19,,,W,
20141130,WDF2,250,,,W,
20141130,WDF5,250,,,W,
20141130,WSF2,58,,,W,
20141130,WSF5,103,,,W,
20141201,TMAX,183,,,W,2400
20141201,TMIN,56,,,W,2400
20141201,PRCP,23,,,W,2400
20141201,SNOW,0,,,W,
20141201,SNWD,0,,,W,
20141201,AWND,30,,,W,
20141201,WDF2,250,,,W,
20141201,WDF5,250,,,W,
20141201,WSF2,63,,,W,
20141201,WSF5,103,,,W,
20141202,TMAX,61,,,W,2400
20141202,TMIN,17,,,W,2400
20141202,PRCP,20,,,W,2400
20141202,SNOW,0,,,W,
20141202,SNWD,0,,,W,
20141202,AWND,41,,,W,
20141202,WDF2,60,,,W,
20141202,WDF5,60,,,W,
20141202,WSF2,76,,,W,
20141202,WSF5,116,,,W,
20141202,WT01,1,,,W,
20141202,WT08,1,,,W,
20141203,TMAX,78,,,W,2400
20141203,TMIN,50,,,W,2400
